Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Month.Aug,Month.Dec,Month.Feb,Month.Jul,Month.June,Month.Mar,Month.May,Month.Nov,Month.Oct,Month.Sep,VisitorType.New_Visitor,VisitorType.Returning_Visitor
0,0,0,0,11,482.6666667,0,0.02,22.738,0,2,2,6,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,48,1607.191667,0,0.004609929,5.157803677,0,2,2,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1
2,683,0,0,16,1215.766667,0,0.005882353,30.57647059,0,3,3,1,5,1,1,0,0,0,0,0,0,1,0,0,0,1,0
4,356.5,0,0,15,1992.916667,0,0.014285714,17.85338057,0,3,4,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1
9,162.4911765,0,0,32,1162.797222,0,0.020175439,47.99566725,0,2,3,1,8,1,1,0,0,0,0,0,0,0,1,0,0,0,1
26,1561.717567,9,503.7222222,183,9676.09318,0.011054834,0.014200442,19.56746389,0,4,3,2,11,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,8,149,0,0.033333333,64.788,0,3,3,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1
4,39.58333333,0,0,115,2547.717986,0.003478261,0.007207729,13.26221446,0,3,3,4,9,1,1,0,0,0,0,0,0,0,1,0,0,0,1
2,57.5,0,0,16,1226,0,0.0125,143.4766783,0,3,3,9,3,2,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,22,494.6333333,0,0.004545455,42.29306752,0,3,3,1,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,29,873.75,0,0.031034483,0,0,3,3,5,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1
3,86.5,0,0,30,2623.916667,0.006666667,0.007619048,23.00194502,0,3,5,1,3,2,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,13,1496.833333,0,0.015384615,98.13692308,0,3,4,6,5,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,15.8,3,97.8,32,1213.65,0.005405405,0.024324324,1.273317415,0,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1
11,162.75,3,67.5,80,2453.177381,0.004022989,0.017778905,4.289678861,0,3,3,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1
4,54.5,0,0,74,1599.994589,0,0.002631579,67.26616125,0,3,4,6,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,13.75,0,0,32,855.5416667,8.40336e-4,0.027058824,22.95499447,0,3,3,2,7,1,1,0,0,0,0,0,0,0,1,0,0,0,1
6,161.8333333,5,858.5708333,84,2701.337954,0.010771277,0.016381748,7.477388113,0,2,3,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1
13,245.4,0,0,61,3773.3,0.005714286,0.025021645,22.37276151,0,3,3,9,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1
10,117.3333333,0,0,28,631.9896825,0.017647059,0.022794118,10.16517157,0,4,1,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1
5,262.5,0,0,45,1456.27381,0,0.018707483,13.53068367,0,3,3,7,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1
6,65,2,243,19,681.6190476,0,0.011794872,28.29538462,1,3,3,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1
13,493.75,0,0,22,1525,0.008,0.018666667,25.00423187,0,4,3,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,9,260.3,0,0.005555556,16.32244444,0,4,3,6,10,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,20,528,0,0.0075,31.1904,0.6,3,3,1,5,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,7,138.8733333,0,0,179.307293,0,3,3,4,3,2,1,0,0,0,0,0,0,0,1,0,0,1,0
7,73.23333333,1,0,310,7710.731416,3.94e-5,0.00751105,0.098621403,0,1,2,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1
2,253.0666667,1,36.2,67,2568.675541,0.039047619,0.071984127,4.001173545,0,3,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,8,323.5,0,0.025,23.235,0,2,2,1,6,1,1,0,0,0,0,0,0,1,0,0,0,1,0
4,143,1,20.5,10,386.15,0,0.015384615,64.6,0,2,2,7,8,1,1,0,0,0,0,0,1,0,0,0,0,0,1
14,515.9821429,0,0,170,7128.75377,0.003370787,0.016081238,4.470297685,0,3,3,7,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1
4,64.33333333,1,13,27,1433.916667,0,0.018226601,3.691344828,0,2,4,1,8,1,1,0,0,0,0,0,1,0,0,0,0,1,0
7,68.4,0,0,145,5175.377371,0.002666667,0.008978355,2.042762326,0,3,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1
2,4,0,0,10,284,0,0.016666667,33.32834503,0,3,5,1,8,1,1,0,0,0,0,0,1,0,0,0,0,1,0
3,28,0,0,20,633.75,0,0.019047619,32.43717827,0,3,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,20,2270.833333,0,0.023809524,10.23187302,0,3,3,3,7,1,1,0,0,0,0,0,1,0,0,0,0,0,1
4,26,0,0,12,704.95,0,0.011764706,0,0,3,4,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,7,451,0,0.033333333,49.82333333,0,3,3,4,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0
2,569,1,58.5,23,941.6994048,0,0.008,9.331744184,0,3,3,4,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,2,47.4,0,0.066666667,26.85210163,0,4,3,7,5,1,1,0,0,0,0,0,0,0,0,1,0,0,1
12,219.274359,4,857.1666667,107,2640.135697,0,0.015489592,6.479206264,0,2,3,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1
5,46.5,0,0,3,26,0,0.028571429,0,0,3,3,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1
8,656,1,9,39,1390.866667,0,0.009302326,63.39474419,0,3,5,3,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0
4,378.75,1,0,15,638.9166667,0.010526316,0.031578947,0,0,3,3,1,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0
1,76.6,2,23.2,46,4598.433333,0.004255319,0.046808511,10.72449269,0,3,3,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,27.2,0,0,58.37208988,0,3,3,4,12,1,1,0,0,0,0,0,0,0,1,0,0,0,1
1,95.33333333,0,0,16,819.3333333,0,0.015625,25.25564195,0,3,3,7,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,20,526.8,0,0.010526316,104.2012273,0,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1
4,85.6,0,0,1,5,0,0.033333333,0,0,3,4,1,6,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2,40.5,0,0,133,4815.701606,0.003731343,0.011738458,8.969447973,0,3,3,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1
6,63.08333333,0,0,174,3486.370682,0.009364162,0.019687687,0,0,2,2,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,3,71.16666667,0.066666667,0.083333333,0,0,4,3,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1
3,98.6,0,0,7,131.8,0,0.02,88.84365062,0,3,3,7,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1
7,150.5,0,0,28,549.0833333,0,0.013571429,2.663333333,0,2,2,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1,4,0,0,8,244,0.02,0.04,15.45198077,0,3,4,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1,15,0,0,15,691.8333333,0,0.014285714,59.6118415,0,3,3,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1
16,485.9065934,2,19,42,753.6373626,0,0.011568627,31.63684138,0,3,3,1,8,1,1,0,0,0,0,0,0,0,1,0,0,0,1
2,87.83333333,1,113,67,4868,0,0.003174603,48.45370723,0,3,3,5,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2,77.5,1,17,46,1066.566667,0.004255319,0.019148936,51.00308169,0,4,3,4,9,1,1,0,1,0,0,0,0,0,0,0,0,0,1
5,85.5,0,0,30,2188.258333,0,0.0078125,45.58268367,0,3,3,2,8,2,1,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,106,4568.338675,0.003647799,0.013529215,0,0,2,2,2,9,1,1,0,0,0,0,0,0,0,1,0,0,0,1
5,166.3333333,1,0,38,1869.45119,0.004545455,0.010037879,0,0,3,4,8,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0
6,432.2,0,0,30,363.677619,0.003030303,0.014018978,12.1958841,0,2,2,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,7,96,0,0.025,54.20146753,0,3,3,1,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0
1,53.9,0,0,34,422.5230769,0,0.006015038,36.31643173,0,2,2,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1
5,136,1,13,85,2155.653752,0.005998168,0.019225201,3.920321611,0,2,2,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1
3,53.25,1,77,198,3057.809524,0,0.002734559,11.97910693,0,1,2,5,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1
4,103.8,0,0,14,314.2933333,0,0.013333333,79.44353446,0,3,3,5,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1,25.75,3,189.5,22,2297.801282,0.01474359,0.017435897,18.99561538,0.4,4,3,1,11,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,145,4108.808442,0.007552448,0.023216783,0,0,3,3,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1
3,16,6,137.8333333,15,1605.583333,0.011594203,0.037267081,0,0,3,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1
3,23,0,0,3,1225.2,0,0.04,10.99901844,0,3,3,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1
2,84.6,0,0,43,674.5333333,0,0.005319149,45.63345378,0,3,3,1,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0
1,82,0,0,59,1927.122222,0.007909605,0.023728814,23.87629104,0,3,3,9,11,1,1,0,0,0,0,0,0,1,0,0,0,0,1
8,249,1,36.33333333,31,1124.916667,0,0.014672365,18.08584615,0,3,4,5,6,1,1,0,0,0,0,0,0,1,0,0,0,1,0
2,45.5,0,0,22,535,0,0.025,9.650250036,0,3,3,3,10,2,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,29,1085.9,0,0.007407407,30.54596337,0,3,3,1,5,1,1,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,79,2663.583333,0.002531646,0.017088608,0,0,3,3,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1
1,61.5,0,0,13,949.75,0,0.007692308,51.75775772,0,2,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0
8,318.8012821,3,164,107,4447.110508,0.001169591,0.013146819,0,0,3,3,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,38,2232.833333,0,0.026315789,0,0,3,3,2,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1
3,49.5,1,0,50,1570.362302,0.008959436,0.027766386,1.818480813,0,4,3,1,9,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,64,1558.361111,0.0046875,0.021875,0,0,3,4,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1
1,81,0,0,93,3359.625,0,0.015104167,0,0,3,3,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1
2,22.9,0,0,145,5962.732411,0.002857143,0.013265367,0.780277403,0,3,1,7,4,2,1,0,0,0,0,0,0,0,1,0,0,0,1
11,281.3333333,0,0,41,1167.95,0,0.011347518,7.907379545,0,2,2,3,3,2,1,0,0,0,0,0,0,0,1,0,0,1,0
3,27,0,0,2,16,0,0.05,0,0,3,3,2,3,2,1,0,0,0,0,0,0,0,1,0,0,1,0
3,215,0,0,53,1481.429167,0.001851852,0.012345679,56.31760103,0,2,1,1,10,2,1,0,0,0,0,0,0,0,1,0,0,0,1
1,63.4,0,0,3,120.4,0,0,42.29306752,0,2,2,3,4,1,1,0,0,0,0,0,0,0,0,1,0,1,0
1,29.5,0,0,26,1659.866667,0.008,0.016,21.81920724,0,3,5,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,24,452.4166667,0,0.020833333,0,0,3,3,3,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1
2,25.5,0,0,13,908.5,0,0.013333333,19.78533333,0,4,3,4,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,30,1682.275,0,0.014285714,41.13336886,0,3,3,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1
5,613.5,0,0,470,14129.8808,0,0.00362107,13.38149414,0,1,3,9,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1
1,51,2,176,37,1420.733333,0,0.012612613,102.3538378,0,3,5,7,5,2,1,0,0,0,0,0,0,1,0,0,0,0,1
1,56.5,0,0,19,1089.75,0,0.003508772,24.872085,0,3,3,7,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1
4,66.83333333,0,0,125,3075.978608,0.00962963,0.022299824,0,0,3,5,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1
7,285.7,0,0,28,587.9228571,0,0.00962963,10.57326688,0,2,2,6,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1
3,13.73333333,1,2,27,407.6833333,0.006666667,0.011555556,0,0,3,3,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1,10.1,0,0,10,256.1857143,0,0.007407407,46.84856664,0,2,2,2,3,2,1,1,0,0,0,0,0,0,0,0,0,1,0
3,173.9444444,0,0,14,890.5277778,0,0.028571429,52.74177636,0,1,5,5,9,1,1,0,1,0,0,0,0,0,0,0,0,0,1
5,194.2857143,4,162.75,98,5325.234886,0.001941748,0.012604407,56.1773806,0,3,3,1,9,2,1,0,0,0,0,0,0,0,1,0,0,0,1
1,82.6,0,0,28,1375.133333,0,0.020689655,4.818947334,0,1,2,3,12,1,1,0,0,0,0,0,0,0,0,1,0,0,1
3,224,2,42,132,5098.75498,0.010632603,0.014962157,2.209003373,0,2,3,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1
4,88,1,1174,173,6014.398401,0.009530632,0.025130309,1.53931845,0,4,3,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,17,639.7566667,0,0.011764706,63.45892077,0,3,3,3,5,1,1,0,0,0,0,0,0,0,0,1,0,1,0
11,298.0820225,4,138.5,397,11940.0165,0.006959671,0.009804129,9.221243019,0,2,2,3,4,2,1,0,0,0,0,0,0,0,1,0,0,0,1
1,12,0,0,29,919.8995238,0,0.017091837,7.36509031,0,3,5,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1,44.5,0,0,52,1300.041667,0.001960784,0.023193277,6.028854102,0,3,3,2,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1
1,17,0,0,17,1340.583333,0.047058824,0.071568627,0,0,4,3,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1
3,42.6,2,41.5,18,1049.516667,0.023809524,0.03968254,14.25648352,0,4,3,2,4,2,1,0,0,0,0,0,1,0,0,0,0,0,1
3,39.875,1,414.5,88,4937.639583,0.002173913,0.005857488,25.57242933,0,3,2,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1
2,28.2,0,0,7,212.5,0,0.007407407,94.01683315,0,3,3,3,3,2,1,0,0,0,0,0,0,0,1,0,0,1,0
6,51.5,0,0,29,944.9166667,0,0.014285714,49.01914286,0,3,3,4,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1
17,323.3636364,0,0,45,1534.825143,0.002678571,0.020699598,7.180348301,0,2,2,3,9,1,1,0,0,0,0,0,0,0,1,0,0,0,1
3,32.2,0,0,81,1199.616667,0,0.00617284,0,0,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1
1,26.2,0,0,4,106.8,0,0.04,36.66178288,0,3,3,2,6,1,1,0,0,0,0,0,0,0,0,1,0,1,0
9,88.60416667,0,0,114,2997.00203,0,0.005989942,32.56725746,0,3,4,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1
3,33,0,0,17,386.4166667,0,0.01,0,0,3,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0
7,69.875,0,0,33,1051.125,0,0.010526316,25.12339065,0,3,3,9,10,2,1,0,0,0,0,0,0,0,1,0,0,0,1
1,16.6,0,0,39,581.9419883,0,7.32601e-4,68.32050059,0,3,3,5,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0
9,211,1,52.4,22,501.0714286,0,0.034666667,0,0,2,3,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1
6,94.1,0,0,92,4212.141886,0.008333333,0.021875,6.664927724,0,2,2,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,7,211.6333333,0,0,28.80119616,0,2,2,1,6,1,1,1,0,0,0,0,0,0,0,0,0,1,0
10,295.6940559,0,0,29,785.474359,0,0.001481481,34.99166667,0,3,3,5,5,2,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,46,3346.041667,0,0.01884058,0,0,3,3,3,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,10,158.3666667,0,0,54.9950922,0,3,3,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1
3,27.53333333,1,0,45,3141.258333,0.02173913,0.040017253,6.673695652,1,4,3,1,4,2,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,8,247.5,0,0.00952381,0,0,3,3,9,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0
4,91,2,39,16,1280.166667,0,0.004761905,39.81885714,0,3,4,4,5,1,1,0,0,0,0,0,0,1,0,0,0,1,0
4,822.7666667,0,0,17,1229.466667,0,0.041269841,0,0,3,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1
5,61.875,0,0,164,4389.887512,0.001183432,0.010151043,6.664239119,0,3,3,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,11,667.9166667,0,0.009090909,0,0,3,5,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1
6,352.5,0,0,21,696.6666667,0,0.0125,75.06781572,0,3,3,6,9,2,1,0,0,0,0,0,1,0,0,0,0,1,0
1,4,0,0,18,631.6666667,0,0.027777778,56.32466667,0,3,3,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1
5,200.5,0,0,49,837.4166667,0,0.008333333,28.16275,0,3,3,1,4,1,1,0,0,0,0,0,0,1,0,0,0,1,0
2,76.6,0,0,28,488.91,0.014814815,0.022222222,45.19820194,0,2,3,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1
1,8,0,0,29,826.85,0.007142857,0.029591837,10.98707143,0,2,2,3,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1
4,149.25,0,0,27,1212.809524,0,0.020967742,14.89210837,0,3,3,7,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1
8,121.6666667,2,62,30,1688.72619,0,0.011764706,15.08488235,0,3,3,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,33,889.3666667,0,0.003030303,8.424787355,0,3,3,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,19,421.6,0.068421053,0.077192982,6.624947368,0.6,4,3,2,11,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,3,139,0,0.066666667,127.3080148,0,3,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,39,1346.966667,0,0.005128205,67.02771302,0,2,2,4,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0
3,79,0,0,36,2517,0,0.005405405,27.23866195,0,3,1,2,3,2,1,0,0,0,0,0,1,0,0,0,0,0,1
2,66,1,0,10,302,0.042857143,0.05952381,19.53495497,0,3,1,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1
4,58,0,0,31,806.5,0,0.009375,9.7455,0,3,4,1,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,28,859.3333333,0,0.007407407,17.50632106,0,1,2,6,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,43,1606.45,0,0.004761905,18.51505467,0,1,2,1,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0
4,47.5,0,0,16,331.3333333,0,0.010526316,254.6071579,0,3,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0
3,54.8,1,28.2,24,203.0677778,0,0.008,44.35972562,0,3,3,1,5,1,1,0,0,0,0,1,0,0,0,0,0,0,1
6,262.25,3,298,49,2302.021242,3.08642e-4,0.026591844,43.3616369,0,2,2,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,21,1088.866667,0,0.010526316,16.1585582,0,4,3,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,11,113.8,0.083333333,0.116666667,0,0,3,4,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1
12,202.25,0,0,175,4877.122575,0.006906077,0.014774057,0,0,3,3,4,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1
1,4,1,0,22,360.65,0,0.01037037,1.453922921,0,3,3,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1
1,206,2,69.5,65,1140.791667,0,0.020707071,6.641911419,0,3,3,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1
1,9,0,0,111,2451.869048,0,0.015775776,2.797414715,0.4,3,3,8,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2,32.2,0,0,11,222.5,0,0.015384615,0,0,3,3,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,36,808.0833333,0,0.007619048,53.10142857,0,3,3,6,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1
3,296,0,0,9,394.5,0,0.005555556,28.39833333,0,3,3,8,3,2,1,0,0,0,0,0,0,1,0,0,0,1,0
5,136.1,0,0,45,1424.804887,0,0.008333333,10.19295165,0,3,3,6,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,84,2524.194444,0,0.013730159,0,0,3,3,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1
2,58,0,0,6,245,0,0.028571429,54.98,1,3,3,3,4,2,1,0,0,0,0,0,0,1,0,0,0,0,1
4,45.33333333,0,0,53,1440.298918,0.012727273,0.021974359,1.660118182,0,4,3,7,4,2,1,0,0,0,0,0,1,0,0,0,0,0,1
8,377.5128205,3,265,60,2062.890972,0.014009662,0.026580162,1.70506715,0,2,2,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,7,578.2,0,0.033333333,58.488,0,3,5,3,7,2,1,0,0,0,0,0,0,1,0,0,0,0,1
3,130.35,1,21.2,8,314.85,0,0.018181818,0,0,3,3,5,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0
8,132,0,0,20,413,0.011111111,0.027407407,36.51581481,0,2,2,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1
5,943,2,16,7,935.6666667,0,0.0375,0,0,3,3,3,7,2,1,0,0,0,0,0,0,0,1,0,0,0,1
4,324.5,0,0,30,1456.783333,0,0.009019608,30.01288235,0,3,3,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2,19,0,0,28,1183.65,0,0.006896552,21.2112655,0,4,1,9,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,12,896.5,0.008333333,0.025,14.6895,0.6,3,5,1,6,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1,4,0,0,19,760.25,0,0.011764706,33.788,0,2,3,1,4,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,10,428.6666667,0,0.022222222,36.256,0.4,3,3,5,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0
6,100.1,0,0,4,60.4,0,0.022222222,0,0,3,4,7,3,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,75,1289.25,0.005479452,0.017351598,11.8290411,0.8,3,3,1,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1
3,44,4,1636,49,4945.083333,0.009259259,0.029444444,6.165,0.8,3,3,2,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1
5,145,2,349,33,2161.133333,0.012820513,0.044786325,16.58165201,0,3,3,7,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,81,1950.840873,0.004938272,0.024773663,0,0,3,3,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1
17,698.1333333,1,9,83,4306.612355,0.001075269,0.019375648,0,0,1,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,8,376.3333333,0,0.028571429,53.988,0,3,3,2,5,2,1,0,0,0,0,0,0,1,0,0,0,0,1
6,65.41666667,0,0,29,1904.541667,0.004848485,0.026060606,0,0,2,2,2,8,1,1,0,0,0,0,0,0,0,1,0,0,0,1
7,150.3571429,1,9,221,11431.00124,0.011148992,0.021904109,1.582473154,0,3,5,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1
1,492.1666667,0,0,63,4518.297619,0.012698413,0.039761905,8.137274079,0,3,3,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1
2,37.5,0,0,12,375,0,0.039583333,43.99,0,3,3,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,77,58,3757.75,0.015819209,0.038418079,0,0,3,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1
10,1271.5,0,0,41,1221.138095,0,0.007801418,71.46597872,0,3,3,2,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,17,356.0833333,0,0.013333333,151.5650523,0,3,5,5,8,1,1,0,0,0,0,0,0,0,1,0,0,1,0
1,0,2,9,44,814.1547619,0,0.023188406,0,0,1,3,1,9,1,1,0,0,0,0,0,0,0,1,0,0,0,1
6,115.5833333,0,0,30,1076.958333,0,0.022857143,10.3889438,0,3,3,4,4,2,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,8,349.5,0,0.028571429,25.188,0,2,3,1,8,1,1,0,0,0,0,0,1,0,0,0,0,1,0
15,677.1911765,0,0,152,3561.130212,0,0.008686559,5.731607803,0,3,3,6,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1
4,183,1,35,15,557.3333333,0,0.012631579,16.10052632,0,3,3,2,6,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,41,898.15,0,0.011282051,19.51010101,0,3,5,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,22,1664,0.03030303,0.032424242,0,0,2,2,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1
3,91.83333333,0,0,11,534,0.015384615,0.015384615,44.29661538,0,2,2,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0
3,107.2083333,0,0,17,513.25,0,0.012030075,17.54619116,0,3,3,1,9,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,23,1888.5,0,0.008695652,46.00643478,0,3,3,4,5,2,1,0,0,0,0,0,0,1,0,0,0,1,0
